id,track_id,lyrics,title,main_artist,artists,genre,album,year,duration_ms,mode,tempo,energy,valence,loudness,speechiness,acousticness,danceability,instrumentalness
3,147727731,"Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Я все мог увидеть иначе Смотря под другими углами И небо что светится ярче И твои глаза океаны Я бы утопал в них прям с головой Забыв обо всем вокруг Но пока ты со мной - твои объятия Мой спасательный круг Без тебя самый пустой я И я на кухне совсем в ноль Я все бы отдал за скандал Что за соседскою стеной За сигарету на двоих С горем, напополам с тобой Вдвоем с тобой.. Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Без тебя я тлел и догорал - И тонул нащупывав дно Поменял город, а с ним вокзал, Что обо мне, обо мне расскажет все Без тебя в моем море шторм В тишине там тонут корабли Если бы, если бы я только знал Что всегда рядом была ты Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну Тону, тону.. Я в глазах твоих тону Чем ты дальше от меня Тем сильней иду ко дну",Тону,HOLLYFLAME,HOLLYFLAME,ruspop,Тону,2026.0,163000,0,120.02976989746094,0.9431653618812561,0.37848931550979614,-9.149794578552246,0.9840620756149292,0.1646626889705658,0.8135310411453247,0.0316801443696022
6,143821827,"Запах кожи и валюта на диване Даже если попрошу, не наливай мне Уникально, на вкус оригинально Ты же тоже слышишь миллионы между нами? (Money, money, money) Всё слишком красиво, мы не сможем быть врагами Это тоже начал понимать с годами Увлекаюсь исключительно глобальными делами Ты — моя скрипка, я — Antonio Vivaldi Я как будто бы банк, но я не коплю, плюс Моя дама бьёт туз Поднимаю sunrise, шлю в Питер салют (damn) From 7-9-7 RUS Я как будто бы банк, но я не коплю, плюс Моя дама бьёт туз Поднимаю sunrise, шлю в Питер салют From 7-9-7 RUS Если отдыхаю, знают, что мы тратим грязно Чё ты хочешь? Скажи коротко и ясно Рассматривать её в моём присутствии опасно Mama, I'ma hustler Бери своих друзей, приезжайте во дворец Мы же оба понимаем, это точно не конец Читаю между строк, тебе лучше одеться Эта леди знает своё место Не нужно торопиться, у нас много времени Ехал восемь миль, чувствую себя как Eminem С нами за столом, м, ангелы и демоны В этих шотах strawberry и lemon'ы Рыжие рубли, розовые евро Зови подруг, не веди себя как стерва Это money гонки, ведём ся как панки (Сколько?) Песо, фунты, франки Я как будто бы банк, но я не коплю, плюс Моя дама бьёт туз Поднимаю sunrise, шлю в Питер салют (damn) From 7-9-7 RUS Я как будто бы банк, но я не коплю, плюс Моя дама бьёт туз Поднимаю sunrise, шлю в Питер салют From 7-9-7 RUS Я та леди, что империю не строит на воде Руки Франсуа Картье Эти мальчики спорят, кто тут самый авторитет (эй) Я расскажу, как делать бренд Этот самый лютый зверь в топ-чарте самооценок (хм-м) Очередной милый котёнок Но ты не потянешь чек, ведь я девочка-феномен (а) Справа ангел, слева Omen И ты знаешь мой номер — Москва 4-9-5 плюс Её уникальный вкус Нас любят, ненавидят, боятся и уважают (что?) 7-9-7 RUS Ни с тобой, ни с ними, я управляю стаей (тс), а Давай немного помолчим (м) В каждом городе тратим и умножаем (водочки нам принеси) Мальчик, мы домой летим Я как будто бы банк, но я не коплю, плюс Моя дама бьёт туз Поднимаю sunrise, шлю в Питер салют (damn) From 7-9-7 RUS Я как будто бы банк, но я не коплю, плюс Моя дама бьёт туз Поднимаю sunrise, шлю в Питер салют From 7-9-7 RUS RUS, RUS, RUS, RUS 7, 7-9-7 RUS RUS, RUS, RUS, RUS 7-9-7 RUS",БАНК,ICEGERGERT,ICEGERGERT,rusrap,БАНК,2025.0,177750,0,99.48845672607422,0.9676401019096375,0.545020341873169,-8.822799682617188,0.8978432416915894,0.06491504609584808,0.9541147947311401,0.09213614463806152
8,144309577,"А я пацанов не видела толком Не пропадала ночами, чтоб мать не ждала Она меня хранила, берегла дочерью прилежной И самой послушной девочкой-пай для всех была Но повеяла юность запахом сладким (запахом сладким) Шарм ночных кабаков малины жиганской (такой чёткой, пацанской) На нём кожаный плащ и крови не мало (Ой) походу, мама, я попала А я такой начищенный, весь из себя напыщенный, весь из себя Если б ты не вышла, я бы точно вышел из себя Куда ещё симпатичнее, харизматичнее чем я? Я повыше тех, кто в твою личку сутками стучат Ты со мною можешь на кого хочешь накричать Делать всё чё тебе в кайф, у тебя есть кому отвечать Я надёжнее чем твой папа и вся его воинская часть Даже поместим всё твоё родственное древо на моих плечах Часто на своих темах не хотел, но пропадал я (снова пропадал ты) А ты ждёшь меня всегда красивого с цветами Но я, как обычно, за спиной не с букетом, а с ментами Зато эффектно и красиво я их ксивы развернул и смог остаться (со мною, чтоб обняться) Со мною навряд ли будет тихо, будет лихо И опасность не опасность, ты только улыбайся Но повеяла юность запахом сладким (запахом сладким) Шарм ночных кабаков малины жиганской (такой чёткой, пацанской) На нём кожаный плащ и крови не мало (Ой) походу, мама, я попала",Жиганская,Jakone,Jakone,ruspop,Жиганская,2025.0,128470,0,172.2659454345703,0.9287154078483582,0.4105991721153259,-11.956767082214355,0.9032070636749268,0.175465926527977,0.8171277642250061,0.11595384776592255
11,145072830,"E-ela desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Vai quicando, vai jogando, não perde a razão No batidão, no batidão, só pura tentação Ela desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Ela desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Ela desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Vai quicando, vai jogando, não perde a razão No batidão, no batidão, só pura tentação Desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Ela desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Ela desce, ela sobe, no baile é pressão Mina linda, perigosa, rouba meu coração Vai quicando, vai jogando, não perde a razão No batidão, no batidão, só pura tentação",NO BATIDAO,ZXKAI,ZXKAI,phonkgenre,NO BATIDAO,2025.0,89830,0,129.9672393798828,0.953536331653595,0.9722263216972351,-4.054834842681885,0.766812264919281,0.001782172010280192,0.9491459727287292,0.3230553865432739
15,148913339,"Е, е, let’s go Ага Е, е Ага Е, ага Че, че, че-че-че-че А, ее Я забил делами день, прости, что долго отвечал Я днём любил её так сильно, ещё больше по ночам Я вызвал себе такси, хотел заново всё начать Сделав дыру в своей груди, что называется печаль Скажи: «Как так?» Теперь я её главный враг Теперь я её проебал Только я в этом виноват Скажи: «Как так?» Теперь я её красный флаг И в телефонной книжке я теперь «Трубку не брать - мудак» (Скажи) Сколько напрасных дней в надежде Дым этажами между Я отдал бы всё на свете, лишь бы снять с неё одежду Я отдал бы всё и больше, чтобы знать, что нами между Заставляла меня бросить, щас курю больше, чем прежде Ведь дым такой же белый, если полоса черней Ночи хоронят день, а слухи так же людей И я встречу тебя ночью там где-то после нулей На нашем месте, если помнишь, давай только без соплей Быстро ныряю словно крот из перехода в переход Надеюсь, я не выделяюсь, как и местный пешеход Держи дыхание ровным, а голову высоко Мне слился сон, где я искал тебя, где тут вагон метро Я проснулся или сплю, да хуй тут уже поймёшь Я набирал тебе раз пять, в надежде, что ты возьмёшь Слушай, ты знаешь, правда, надежда правда умерла последней Ведь я считал тебя своей, что до конца и без сомнений Сколько напрасных дней в надежде Дым этажами между Я отдал бы всё на свете, лишь бы снять с неё одежду Я отдал бы всё и больше, чтобы знать, что нами между Заставляла меня бросить, щас курю больше, чем прежде Сколько напрасных дней в надежде Дым этажами между Я отдал бы всё на свете, лишь бы снять с неё одежду Я отдал бы всё и больше, чтобы знать, что нами между Заставляла меня бросить, щас курю больше, чем прежде Щас курю больше, чем прежде Е, ага, е",Чем прежде,Полка,Полка,rusrap,Чем прежде,2026.0,133670,1,163.88104248046875,0.8882234692573547,0.5145183801651001,-13.029415130615234,0.8915773630142212,0.24125924706459045,0.8426313996315002,0.1543629765510559
33,145463274,"Там на углу сидит ворона С хуем во рту, во рту корона В эту тёмную ночь никто не в силах ей помочь А в эту лунную ночь никто не сможет ей помочь Баба-яга сварила зелье Звери в лесу все охуели В эту тёмную ночь никто не в силах им помочь А в эту лунную ночь никто не сможет им помочь Там за рекой ебут русалку Сам водяной кидает палку В эту тёмную ночь никто не в силах ей помочь А в эту лунную ночь никто не сможет ей помочь Там на суку сидит ворона С хуем во рту, на лбу корона В эту тёмную ночь никто не в силах ей помочь А в эту лунную ночь никто не сможет ей помочь Баба-яга сварила зелье Звери в лесу все охуели В эту тёмную ночь никто не в силах им помочь А в эту лунную ночь никто не сможет им помочь Там за рекой ебут русалку Сам водяной кидает палку В эту тёмную ночь никто не в силах ей помочь А в эту лунную ночь никто не сможет ей помочь Ванька-дурак на сером волке С криком ""Пиздец!"" сшибает ёлки В эту тёмную ночь никто не в силах им помочь А в эту лунную ночь никто не сможет им помочь",Ворона,Кэнни,Кэнни,electronics,Ворона,2025.0,162000,0,119.2905044555664,0.9226622581481934,0.33256351947784424,-9.686238288879395,0.8434731364250183,0.2883831858634949,0.829590916633606,0.14312021434307098
1,146451113,"Даже на мой хутор приезжает Купер Я в облака укутал, не пущу ни на минуту Это наш уютный купол, давай устроим кукинг И твой любимый фильм будет в озвучке Кубик в Кубе Детка, даже на мой хутор, приезжает Купер Представь как это круто: никуда не надо утром Но ты на работе в будни, не спишь вторые сутки Куплю тебе, что хочешь, детка, когда бабки будут А, знаешь, бабки будут, я чувствую ""вот тут вот"" Моя кукла Вуду ща фармит эту валюту И горы редкого лута. Верь мне, а не кому-то Не слушай никого и увольняйся отовсюду Мы зумеры, они уже привыкли Мы больше не играем в эти игры В конце они не попадают в титры Ты знаешь, детка, мы новые хиппи Даже на мой хутор приезжает Купер Я в облака укутал, не пущу ни на минуту Это наш уютный купол, давай устроим кукинг И твой любимый фильм будет в озвучке Кубик в Кубе Детка, даже на мой хутор, приезжает Купер Представь как это круто: никуда не надо утром В объятия уюта будто тебя опутал Куплю тебе, что хочешь детка, а доставит Купер",КУПЕР,SQWOZ BAB,SQWOZ BAB,rusrap,КУПЕР,2025.0,105000,1,106.39962768554688,0.9325899481773376,0.12955722212791443,-10.856112480163574,0.7892035841941833,0.028058305382728577,0.9796258807182312,0.22951646149158478
7,148765485,"Кто любовь эту выдумал? Давить на совесть, давить на жалость Что осталось — всё смешалось Сперва сложилось, потом сломалось Такая малость — с ним встретить старость Этот ночной полёт, этот прекрасный вид Может быть, заслужит его ретвит Перейди с автопилота в ручной режим Вот если б прилетел бы на помощь джин Пальцы складывают буквы Ты просто кукла, ты только кукла Твой message этим утром самый первый, самый ранний Берегись своих желаний И кто любовь эту выдумал? Ты не знаешь о ней, пока ты мал Ты не знаешь, зачем она так нужна А вдруг завтра горе или война? Почему же так тяжело дышать? Почему так рвётся твоя душа? Словно стрелы отравленные мысли Твои неотправленные письма И кто любовь эту выдумал? Ты не знаешь о ней, пока ты мал Ты не знаешь, зачем она так нужна А вдруг завтра горе или война? Почему же так тяжело дышать? Почему так рвётся твоя душа? Словно стрелы отравленные мысли Твои неотправленные Неотправленные письма Неотправленные письма Этот ночной полёт, этот прекрасный вид Может быть, заслужит его ретвит Перейди с автопилота в ручной режим Вот если б прилетел бы на помощь джин Пальцы складывают буквы Ты просто кукла, ты только кукла Твой message этим утром самый первый, самый ранний (VONAMOUR) И кто любовь эту выдумал? Ты не знаешь о ней, пока ты мал Ты не знаешь, зачем она так нужна А вдруг завтра горе или война? Почему же так тяжело дышать? Почему так рвётся твоя душа? Словно стрелы отравленные мысли Твои неотправленные письма Почему же так тяжело дышать? Почему так рвётся твоя душа? Я буду ждать тебя, даже если горе или война Почему же так тяжело дышать? Почему так рвётся твоя душа? И кто любовь эту выдумал? И кто любовь эту выдумал? И кто любовь эту выдумал? И кто любовь эту выдумал?",КУКЛА,Дискотека Авария,Дискотека Авария,ruspop,КУКЛА,2026.0,205000,0,103.33052062988281,0.7801070213317871,0.21201764047145844,-12.641672134399414,0.7978962659835815,0.39731931686401367,0.6862376928329468,0.10375047475099564
10,145602929,dj BASEDMONEY Глубоко это deep Я как море дам бриз Я стал победитель я с тобой забрал приз Хотелось поменяться и я опускался вниз Посинели мои губы подари мне свой кисс (WEX on a beat) Listen Эй Сделал step я на сцене не пойду на back Как я могу не идти на верх когда со мной п*** я на трезвом и так пару лет (как?) Не могу понять (что?) Но во мне есть боль я не прошу её унять Я это прошел я не готов это менять Боже меня слышит и я боюсь ему врать Ай Здесь Буши Ай Ты днями и ночами в моем тг канале рисуешь на экране (Рисуешь ты слезами) Своей красной помадой Забудь что было с нами Детка любовь так ранит Малышка хватит плакать Малышка хватит плакать Я не приду обратно (Listen) Малышка хватит плакать Малышка хватит плакать Я не приду обратно Будь проще Да какие знаки? Ты одна там ночью дак отправь кружочек И твой бывший парень Не узнает точно Да кому ты лечишь? Кто там че там хочет? Я не буду прыгать выше головы Но мы сразу перейдем с тобой на ты Разведи меня как в питере мосты И я оставлю в твоей спальне свои лучшие часы Дай мне еще время не уснуть Я пытаюсь уловить всю твою суть Ненавижу тебя если ты не тут! Но бл*ть вижу тебя если ты не тут! Ты днями и ночами в моем тг канале рисуешь на экране Своей красной помадой Забудь что было с нами Детка любовь так ранит (Очень сильно прямо в сердце) Малышка хватит плакать Малышка хватит плакать Я не приду обратно Малышка хватит плакать (хватит) Малышка хватит плакать (хватит) Я не приду обратно (плакать) Нет больше ты меня не встретишь Эта ночь покажет что никто не вечен Я хотел бежать и я хотел закрыться Эти искры могут помочь желанием сбыться Мы реально ближе чем ты можешь думать Любовь не просто это не взять и сунуть И пусть так считают и пусть в это верят но мы правда знаем кто из них болеет Люблю тебя,днями и ночами,BUSHIDO ZHO,BUSHIDO ZHO,rusrap,днями и ночами,2025.0,142320,0,128.9315948486328,0.9050384163856506,0.10347698628902435,-11.168123245239258,0.9211028218269348,0.11294903606176376,0.7677650451660156,0.14418813586235046
12,148071962,"Раз - как намёк на нас Два - уже правило Три важных слова, однажды оставленных Я не силен в арифметике И мой «пример» ведь небезукоризнен Но я замуровал прямо в эти куплетики Наше дыхание жизни Всё приходит-уходит, поверь, не просто так И важно уметь уловить в суете Другими невидимый знак Раз - как намёк на нас Раз - как намёк на нас Два - уже правило Три важных слова, однажды оставленных Мы так устроены Классно, по-моему Больше, чем двое И выше секвойи Любовь Обниматься крепче Прижимать поближе Без остатка раствориться в этом движе Обниматься крепче Каждый раз сильнее Крутить сальтухи в наш огромный любви бассейн Намёки когда-то закончатся, и я скажу прямым текстом Что я без тебя и ты без меня Как ребёнок без детства Мы каждый день будем крепче Мы каждый раз будем ближе Слова - пассатижи Но мы добавляем в пробелы парочку фишек Раз - как намёк на нас Два- уже правило Три важных слова, однажды оставленных Раз - как намёк на нас Два- уже правило Три важных слова, однажды оставленных Мы так устроены Классно, по-моему Больше, чем двое И выше секвойи Любовь Как намёк на нас окрылённых фраз Свет Нам укажет путь порою Заплетём в рассказ Мой профиль, твой анфас Эта любовь выше, чем все секвойи Как намёк на нас Свет Нам укажет путь порою Обниматься крепче Прижимать поближе Без остатка раствориться",Намёк на нас,MOT,MOT,ruspop,Намёк на нас,2026.0,168270,1,109.95352172851562,0.6594809889793396,0.1477261334657669,-11.3178071975708,0.85400390625,0.2939022481441498,0.46252039074897766,0.1551293283700943
13,148176491,"Создал сок не понят будто бы я в 8 миле Ты пишешь комментарии вот бы тебя убили Убили бы с ножа братан просто похоронили Мне похуй на весь ваш реп если твой реп ходит в Amiri На мне ща шмотки года твоего рождения То что ты шлюха это общественное мнение Мы высоко они говорят то что везение После одной встречи с тобой это уже не я Они с нас ссутся в штаны Факбой мы на тебя курим а потом сверху поссым Мне тяжело носить две головы Я видел много порнухи в которой снималась ты Возьми бабки и переводи мне их на карту То что ты с нами бро это пиздец дорогой райдер Не сплю ночами я пишу свой первый личный Barter Моя любовь мертва но просыпается раз в квартал Мой slime больше не может рокать смесь indie sleaze Ты можешь больше не хвастаться тем то что мне дрочила У нас все также Барвиха и пиво Ну че ты как там с обедов на ERD накопила бля Мальборо красный в моем кармане я ковбой Чувствую себя злодеем но она говорит герой Мой бро сейчас пиздец Alive если по русски то живой Детка оставь мне ножевой я хочу умереть звездой Создал сок не понят будто бы я в 8 миле Ты пишешь комментарии вот бы тебя убили Убили бы с ножа братан просто похоронили Мне похуй на весь ваш реп если твой реп ходит в Amiri Создал сок не понят будто бы я в 8 миле Ты пишешь комментарии вот бы тебя убили Убили бы с ножа братан просто похоронили Мне похуй на весь ваш реп, мне похуй мне похуй",8 миля,madk1d,madk1d,rusrap,8 миля,2026.0,115200,0,150.01718139648438,0.9522988796234131,0.2183336317539215,-5.605956554412842,0.904498279094696,0.003765575122088194,0.941234290599823,0.10698878020048141
2,144826368,"Возьми телефон, детка Я знаю, ты хочешь позвонить мне сегодня Я слил на тебя сотня и наверх ещё сотня Искал тебя долго Ты плэйла много Дыхание ровно и на повторах Shawty, мне нужен nobody Когда со мной рядом, больше нету никого Я держу на себе пайпы Ты знаешь? я с Юга, baby Финесим и слайдим Пока музон бампал, я хитнул это сзади Шоты, шоты, шоты, шоты, ты в моей зоне,но я не знаю, кто ты Champagne poppin Периньон Bootle У меня ключи,но я не знаю ноты Как Sosa, не бываю sober (bang!) Дай Rari или дай Rover Дай топ мне, я тебе Daytona Или позвони мне, если ты дома Ты одиночка, я одинок, ага Что это за флоу - это Mink, ага Получил тебя быстро так, ага Потерял тебя также в миг, ага Как ты пронёс сюда stick, ага? Не знаю, это ловкий trick, ага Fine shyt, да, она он флик, ага Go crazy, на бабки я псих, ага I need someone with me tonight Весь город спит А я хочу сказать Возьми телефон, детка Я знаю, ты хочешь позвонить мне сегодня я слил на тебя сотня и наверх ещё сотня Искал тебя долго Ты плэйла много Дыхание ровно и на повторах Shawty, мне нужен nobody Когда со мной рядом, больше нету никого Я держу на себе пайпы Ты знаешь, я с Юга, baby Финесим и слайдим Пока музон бампал, я хитнул это сзади Игру на замок удушающий Ничего такого, просто белый летающий Забрать у них все - это тайп щит 5 лямов в кармане, пачка торчит Цепи меня душат во сне, это chokehold Все удары крейзи, они такие loco Мистер всемирный, теперь мы не локал Fuck fame, get money, chanel logo Шутеры на крыше, шутера в доме Кажется, я зафинесил тебя, сори 2pac, baby, все глаза на меня смотрят Опы были свайпнуты, как будто сториз Шлюхи лоханулись, они лоханулись Прыгаю в эти деньги, как рысь Если ты решишь уйти, то хотя бы мне набери Возьми телефон, детка Возьми телефон, возьми телефон, возьми телефон, детка Возьми телефон, возьми телефон Возьми телефон, возьми телефон, возьми телефон",NOBODY,Aarne,Aarne,rusrap,SLAANG,2025.0,180790,0,119.99637603759766,0.8908336758613586,0.6450517773628235,-9.73756217956543,0.7168844938278198,0.1027936339378357,0.8760526180267334,0.1731112003326416
4,147904413,"Ты обещала (Flex) никогда не говорить мне о любви И что в нас ну никогда Не погаснут все огни Но если проще говоря В тебя вселился этот бес (Flex) И мы с тобой не до утра И без обратной SMS Без обратной SMS Shake that mothefuckin' ass Без обратной SMS Shake that mothefuckin' ass Shake that mothefuckin' ass Ass, ass, ass На троих нам нужно три Мы на патриках, смотри Пять машин на afterparty Shake that mothefuckin' ass Move from ex into my next В её голове лишь секс Если хочешь ещё больше Shake that mothefuckin' ass Мы пускаемся с ней в dance И спускаемся с небес Кольца дыма керосина Shake that mothefuckin' ass Это классика Мы в денсе с ней Фантастика Сближаясь с ней Признаюсь я Ты обещала (Flex) никогда не говорить мне о любви И что в нас ну никогда Не погаснут все огни Но если проще говоря В тебя вселился этот бес (Flex) И мы с тобой не до утра И без обратной SMS Без обратной SMS Shake that mothefuckin' ass Без обратной SMS Shake that mothefuckin' ass Shake that mothefuckin' ass Ass, ass, ass Shake that mothefuckin' ass",SMS,UncleFlexxx,UncleFlexxx,rusrap,SMS,2026.0,138560,0,122.02174377441406,0.8202174305915833,0.652414858341217,-9.14392375946045,0.8888009786605835,0.010765721090137959,0.9597358703613281,0.09658820927143097
5,146619555,"Сыпь, гармоника! Скука… Скука Гармонист пальцы льет волной Пей со мною, паршивая сука Пей со мной Излюбили тебя, измызгали Невтерпёж Что ж ты смотришь так синими брызгами Или в морду хошь В огород бы тебя, на чучело Пугать ворон До печенок меня замучила Со всех сторон Сыпь, гармоника! Сыпь, моя частая Пей, выдра! Пей Мне бы лучше вон ту, сисястую Она глупей Я средь женщин тебя не первую Немало вас Но с такой вот, как ты, со стервою Лишь в первый раз Чем больнее, тем звонче То здесь, то там Я с собой не покончу Иди к чертям К вашей своре собачей Пора простыть Дорогая… я плачу Прости… Прости","Сыпь, гармоника!",СДП,СДП,rock,"Сыпь, гармоника!",2025.0,137480,0,149.94943237304688,0.8879801034927368,0.10527929663658142,-12.540060997009277,0.9389187097549438,0.24787315726280212,0.5530107021331787,0.10214824229478836
9,149174870,"Мы вместе, сидя в тусклом свете, крутим написанные о тебе песни Но я жду водилу на Павелецкой и наконец-то жду тебя сегодня домой Я сбросил в весе где-то десять — это нервы, вызванные только тобой На стрессе, на агрессии, на последнем обвесе по встречной полосе обгон Ты в десять спишь уже сама крепко, без меня, я тусовался в центре Обнимал, целовал, наверное, не тебя Я так и не стал нормальным, верным, ну а ты (ну а я) той самой первой (той самой первой) Оплата психологу не прошла или просто я не любил, наверно (ты не любил, наверно) Моя пропавшая надежда, твоя пропахшая одежда Не моими ароматами, м-м Плакала надежда, так не плакала я прежде От заката так и до зари Моя пропавшая надежда, твоя пропахшая одежда Не моими ароматами, м-м Плакала надежда, так не плакала я прежде От заката так и до зари Твоя пропахшая одежда не моим, таким знакомым нежным А чужими, мать его, ароматами такими, слегка поддатыми Ты пропадал ночами с ними где-то, отключённый до рассвета Обречённый на суррогат любви Я в десять сплю уже сама крепко, без тебя, ты тусовался в центре Обнимал, целовал, наверно, не меня (самообман, наверно) Ты так и не стал нормальным, верным, ну а я той самой первой Оплата психологу не прошла или просто ты не любил, наверно Моя пропавшая надежда, твоя пропахшая одежда Не моими ароматами, м-м Плакала надежда, так не плакала я прежде От заката так и до зари Моя пропавшая надежда, твоя пропахшая одежда Не моими ароматами, м-м Плакала надежда, так не плакала я прежде От заката так и до зари",Плакала надежда,Jakone,Jakone,ruspop,Плакала надежда,2026.0,172300,0,116.95417022705078,0.9242849946022034,0.6323788166046143,-10.455309867858887,0.8639650344848633,0.13789549469947815,0.7170769572257996,0.13514776527881622
23,51942954,"Мы врываемся в клуб Как к себе домой Мы врываемся! ОК! Мы врываемся! OG! Как к себе домой! Oh, shit! Как к себе домой! ОК! Как к себе домой! ОК! Мы врываемся в клуб, как к себе домой Выбери на баре и дуй к себе домой Выбери на баре двух и к себе домой Залетаю на бит, будто бы мы домой Шереметьево бит, будто бы мы домой Я на заднем кузова от А8 Залетаю, как я, залетаю домой Мы тупо факами тыкали перед треками boy Такими дикими треками пели перед толпой Я залетаю в ту кралю, залетаю на Бали Я залетаю в Дубаи, будто бы мы домой I put your motherfucker hands up В клуб мы врываемся, у-у-улыбаемся В клуб мы врываемся, у-у-у-у Я пьяный, молодой, в бары – как домой Oh, shit В бары, бары, бары, бары Я в клубы, клубы, клубы, клубы Я пьяный, молодой, в бары – как домой Залетай, как я, залетай домой В бары, бары, бары, бары Я в клубы, клубы, клубы, клубы Я пьяный, молодой, в бары – как домой Залетай, как я, залетай домой Как к себе домой Как к себе домой Как к себе домой В клуб мы врываемся, у-у-улыбаемся В клуб мы врываемся, у-у-у-у Oh, shit Мот стелет, Мот стелет Мы врываемся в клуб Как к себе домой.",Как к себе домой (La La La La),MOT,MOT,rusrap,Как к себе домой (La La La La),2019.0,161220,0,116.2628402709961,0.890687108039856,0.27106907963752747,-10.816896438598633,0.7029930353164673,0.12476527690887451,0.8908146619796753,0.2818365693092346
14,143348144,"Твоя тишина обитает во мне Когда-то она в моей растворится От тебя мурашки по моей спине Ты только представь, что с нами может случиться Руки стекают будто дождь (по моим губам) Покажи чувства, чего ты ждёшь? (Ну реши всё сам) А ты в душе моей поёшь (твоим голосом) И в отражении моих слёз (стану космосом) Держи меня, словно твои руки браслеты Нежное пламя меняет окрас Сладкие чувства, губы красного цвета И эти чувства упали на нас Я целую твой портрет Обнимаю твою душу, и ты обнимай в ответ В каждом слове, в каждой мысли твоё тело — силуэт Даже если это сон, я увижу в тебе свет Твоя печаль похожа на спящую Москву Знает моя тоска (тоска), как я к тебе хочу И я твои границы наугад (пытаюсь обойти) Как же я люблю твои глаза, я всё готов простить Небо закрывает твою тень, и где тебя найти Моя любовь всё только впереди Держи меня, словно твои руки браслеты Нежное пламя меняет окрас Сладкие чувства, губы красного цвета И эти чувства упали на нас Я целую твой портрет Обнимаю твою душу, и ты обнимай в ответ В каждом слове, в каждой мысли твоё тело — силуэт Даже если это сон, я увижу в тебе свет",Силуэт,Ваня Дмитриенко,Ваня Дмитриенко,soundtrack,Силуэт,2025.0,148500,1,119.89398193359375,0.9265207648277283,0.21318064630031586,-10.618509292602539,0.9312227964401245,0.2766099274158478,0.3307029604911804,0.08875837177038193
16,143925915,"Мур мур мур Мур мур мур Залетает типурелло на мурмулях Я тоже хочу на брендах так клёцать Быстрый кричит мне: ""что за суета?"" Хватит хоботиться, пора нам на волю Заводи железного поедем к медведям Время идти туда где мурчат, мурумур идём на торпеде Эй! ты! Слышь, брат? Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Все вокруг посыпались по своим делам Тут типы подняли шум и дали газу Брат налетел, дал хабаря Два таких манжета быстро свинтили шарниры Если не борщишь, не рвешь кобуру За лишак прощаешь, брат — держи победу Эй! ты! Слышь, брат? Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Если ты в каком-то клоповнике был Если никому по гриве не бил Если ты никого не ужалишь Если ты никому не дашь почавкать — Значит ты в тумане, значит ты в тумане, брат Эй! ты! Слышь, брат? Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Я здесь не левый пассажир (эй, гусь) Гуси мои давно улетели Заводи, дай газ, гони колесницу Эй дави, дави, брат на полную Здесь не место тем, кто забыл про слово Эй! Ты! Слышь, брат? Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело Мурумурмур двигаюсь на мурмулях Мурумурмур на мурмулях на дело",На мурмулях,Это Радио,Это Радио,rap,На мурмулях,2025.0,146000,0,172.2655792236328,0.7189592719078064,0.3204343318939209,-13.550848007202148,0.8649097681045532,0.35600924491882324,0.71876460313797,0.12757104635238647
